_id,villageID,blockID,districtID,schoolName,udiseCode,schoolType,schoolCategory,classFrom,classTo,location,date,__v,medium,schoolImage,updatedAt,schoolMobile,schoolPhone,schoolWebsite,schoolEmail,schoolAddress,schoolFax,curriculum,double,govtBlockId,govtDistrictId,govtVillageId,isActive,clusterCategory,clusterID,clusterName,categoryID,estd_year,managedBy,principalName,principalType,schoolLatitude,schoolLongitude,schoolPinCode,schoolPincode,status,createdAt,principalTeacherID
65e6d9d60e8403051312f3df,65e6bbb050589fd54514468b,65e6bb9d50589fd545144688,65e6b420805e43c45e04c5a4,PYNURSLA GOVT. L. P. SCHOOL,17060702612,Co-ed,1 - Primary,1,5,Rural,2024-03-05T08:37:42.022Z,0,,,2025-07-10T07:29:27.974Z,8014402649,,,,PYNURSLA EAST KHASSI HILLS,,,true,170607,1706,170607026,true,Individual School,1706070003,URKSEW - WAHPATHAW CRC,6805f39ecdeffb7bc5d92977,1957,1 - Department of Education,D KHRAWKUPAR KHONGLAM,1- Head Master/Principal,25.310602,91.896021,793110,793110,,,
660faa5909c7717671d03691,65e6bcb650589fd54514469b,65e6bc9650589fd545144695,65e6b420805e43c45e04c5a4,IEW MAWIONG  SSA UP SCHOOL,17060806602,Co-ed,4 - Upper Primary only,6,8,Rural,2024-04-05T07:38:01.700Z,0,,,2025-07-10T07:29:27.974Z,9612251613,,,,IEWMAWIONG LAITLYNGKOT SIRDARSHIP,,,true,170608,1706,170608066,true,Grouping Cluster 407,1706080001,LAITLYNGKOT,68060670cdeffb7bc5d9297a,2008,14 - SSA,BANSARA NONGKYNRIH,1- Head Master/Principal,25.4247509,91.8646083,793110,,,,
660faa5f09c7717671d036ef,660f90ed3eb127bbef49be25,660f8dbdecf58e7e735f49f2,65e6b420805e43c45e04c5a4,SALEM SSA UP SCHOOL,17060306005,Co-ed,4 - Upper Primary only,6,8,Rural,2024-04-05T07:38:07.428Z,0,,,2025-07-10T07:29:27.974Z,9430460837,,,,"NONGKREM, EAST KHASI HILLS DISTRICT",,,true,170603,1706,170603060,true,Grouping Cluster 1280,1706030010,NONGKREM,68060670cdeffb7bc5d9297a,1994,14 - SSA,Biangtilin Kharbithai ,1- Head Master/Principal,25.63194,92.08784,793021,,,,
66a8c3b79597a922e647a725,66a35da3847ef156cad4560d,660f8d79ecf58e7e735f49ec,65e6b420805e43c45e04c5a4,MAWIONG RIM PRES. SSA LP SCHOOL,17060212801,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.974Z,8414968283,,,aimarthangq@gmail.com,MAWLAI MAWIONG RIM BLOCK 3,,,true,170612,1706,170602128,true,Grouping Cluster 1305,1706020009,NONGKWAR,6805f39ecdeffb7bc5d92977,1994,14 - SSA,AIMARBIANG THANGKHIEW,1- Head Master/Principal,25.61018,91.90302,793016,,,2024-07-30T10:43:03.610Z,
66a39915e13c62285fefff6c,66a36c09853f3e622c527613,66a35e2c847ef156cad45759,660d0192d83fdbd7e0e8126d,GOERAGRE SSA UP SCHOOL,17010400503,Co-ed,4 - Upper Primary only,6,8,Rural,,0,,,2025-07-10T07:29:27.748Z,8837398835,,,,"GOERAGRE SSA UP SCHOOL, GOERAGRE",,,true,170104,1701,170104005,true,Grouping Cluster 1883,1701040001,RONGRAM CRC,68060670cdeffb7bc5d9297a,1988,14 - SSA,Goeragre SSA UPS,1- Head Master/Principal,25.511435,90.220236,794002,,,2024-07-26T12:39:49.399Z,
66a8c3b79597a922e647a72b,66a35da4847ef156cad45612,66a35c2d847ef156cad455a9,66a35ba2847ef156cad45591,JARAIN GOVT. LPS,17070300802,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.974Z,6009946215,,,jaraingovernmentlps@gmail.com,Jarain village west jaintia hills district,,,true,170703,1707,170703008,true,Individual School,1707030014,THANGBULI CLUSTER,6805f39ecdeffb7bc5d92977,1910,1 - Department of Education,LAHBA PAMTHIED,1- Head Master/Principal,25.317633,92.127907,793161,,,2024-07-30T10:43:03.839Z,
66a8c3b99597a922e647a761,66a35db5847ef156cad45639,66a35c2d847ef156cad455a9,66a35ba2847ef156cad45591,TRANGBLANG GOVT. UPS,17070305001,Co-ed,7 - Upper Pr. and Secondary,6,10,Rural,,0,,,2025-07-10T07:29:27.974Z,9856835313,,,,Trangblang village B.P.O Trangblang West Jaintia Hills 793161,,,true,170703,1707,170703050,true,Grouping Cluster 2281,1707030012,TRANGBLANG CLUSTER,680606f5cdeffb7bc5d9297d,1957,1 - Department of Education,EMPEROR GASSAH,1- Head Master/Principal,25.206252,92.206597,793161,,,2024-07-30T10:43:05.891Z,
66a8c3c09597a922e647a811,66a35df8847ef156cad456d1,65e6bb3750589fd54514467f,65e6b420805e43c45e04c5a4,RAMAKRISHNA MISSION SSA LP SCHOOL,17060600301,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.974Z,9612586044,,,sohra@rkmm.org,"MARAIKAPHON, SOHRA EAST KHASI HILLS",,,true,170606,1706,170606003,true,Individual School,1706060012,LAITRYNGEW-KHLIEHSHNONG,6805f39ecdeffb7bc5d92977,1931,14 - SSA,GITABALI MAJAW,1- Head Master/Principal,25.2830516,91.7195176,793108,,,2024-07-30T10:43:12.658Z,
66a8c3c09597a922e647a80b,660f91353eb127bbef49be2e,65e6ba7050589fd545144673,65e6b420805e43c45e04c5a4,MARY IMMACULATE SSA LP SCHOOL,17060515801,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.974Z,7005948662,,,maryimmaculatelps@gmail.com,"KAMARPHIL VILLAGE, P.O. SONATOLA, EAST KHASI HILLS",,,true,170605,1706,170605158,true,Grouping Cluster 2173,1706050010,SONATOLA,6805f39ecdeffb7bc5d92977,1995,14 - SSA,SALVIUS C C MARAK,1- Head Master/Principal,25.157978,91.461081,793106,,,2024-07-30T10:43:12.434Z,
65e6d9d60e8403051312f3f3,67c6d175ba986c86a926e74a,65e6bb9d50589fd545144688,65e6b420805e43c45e04c5a4,WAHUMREM SSA L.P SCHOOL,17060702702,Co-ed,1 - Primary,1,5,Rural,2024-03-05T08:37:42.335Z,0,,,2025-07-10T07:29:27.974Z,8259096772,,,,Nongmadan Shatsngi east khasi hills,,,true,170607,1706,170607027,true,Individual School,1706070003,URKSEW - WAHPATHAW CRC,6805f39ecdeffb7bc5d92977,2004,14 - SSA,WEATSTONEROY KHONGLAM,1- Head Master/Principal,25.3108177,91.9076939,793110,793110,,,
660faa6409c7717671d0372d,67c6d706ba986c86a9275162,65e6bb3750589fd54514467f,65e6b420805e43c45e04c5a4,RYNGUD SSA UP SCHOOL,17060602402,Co-ed,4 - Upper Primary only,6,8,Rural,2024-04-05T07:38:12.056Z,0,,,2025-07-10T07:29:27.974Z,7005024153,,,,RYNGUD SOHRA SYIEMSHIP B.P.O SOHBAR,,,true,170606,1706,170606024,true,Grouping Cluster 1427,1706060002,NONGTHYMMAI-MAWSMAI,68060670cdeffb7bc5d9297a,2004,14 - SSA,RIBHALIN KHONGRYMMAI,1- Head Master/Principal,25.18119,91.62901,793108,,,,
66a8c3c59597a922e647a8a1,66a35e28847ef156cad45750,66a35e24847ef156cad45743,660d0192d83fdbd7e0e8126d,DAREN AGAL GOVT. LPS,17010612902,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.748Z,9089183445,,,,DAREN AGAL PO DOBASIPARA WEST GARO HILLS MEGHALAYA,,,true,170106,1701,170106129,true,Grouping Cluster 2595,1701060007,AGINDARENGGRE CRC,6805f39ecdeffb7bc5d92977,1972,1 - Department of Education,DAREN AGAL GOVT LPS,1- Head Master/Principal,25.49238,90.223277,794005,,,2024-07-30T10:43:17.992Z,
660faa5f09c7717671d036f5,660f910c3eb127bbef49be28,65e6ba7050589fd545144673,65e6b420805e43c45e04c5a4,KENBAH COG SSA UP SCHOOL,17060509802,Co-ed,4 - Upper Primary only,6,8,Rural,2024-04-05T07:38:07.812Z,0,,,2025-07-10T07:29:27.974Z,8837465278,,,,KENBAH MALAI VILLAGE 793113,,,true,170605,1706,170605098,true,Grouping Cluster 1536,1706050007,PHLANGWANBROI,68060670cdeffb7bc5d9297a,1976,14 - SSA,PYNSHAI KYNTER,1- Head Master/Principal,25.308747,91.558879,793113,,,,
65e6d9d60e8403051312f400,65e6bc4250589fd545144692,65e6bb9d50589fd545144688,65e6b420805e43c45e04c5a4,RAID SHABONG BORDER AREA GOVT. SECONDARY SCHOOL,17060702904,Co-ed,7 - Upper Pr. and Secondary,6,10,Rural,2024-03-05T08:37:42.527Z,0,,,2025-07-10T07:29:27.974Z,9615135114,,,,URKSEW-WAHPATHAW EAST KHASI HILLS,,,true,170607,1706,170607029,true,Individual School,1706070003,URKSEW - WAHPATHAW CRC,680606f5cdeffb7bc5d9297d,1957,1 - Department of Education,BESTLIN N MAWTHOH,1- Head Master/Principal,25.30721,91.901097,793110,793110,,,
66a397963a1d5979c33d61ad,66a35d95847ef156cad455ea,66a35d91847ef156cad455df,66a35ba2847ef156cad45591,RTIANG GOVT. LPS,17070202202,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.974Z,6009483689,,,rtianggovtlpschool@gmail.com,RTIANG B.P.O NONGRYNGKOH WEST JAINTIA HILLS DIST,,,true,170702,1707,170702022,true,Grouping Cluster 1685,1707020002,RALIANG,6805f39ecdeffb7bc5d92977,1950,1 - Department of Education,LUCKY JUNE SUIAM,1- Head Master/Principal,25.481991,92.447085,793150,,,2024-07-26T12:33:26.829Z,
66a8c3b99597a922e647a755,66a35db1847ef156cad4562f,66a35c2d847ef156cad455a9,66a35ba2847ef156cad45591,AMTAPOH GOVT. LPS,17070302101,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.974Z,8730884307,,,amtapohgovtlpschool@gmail.com,Amtapoh village west jaintia hills district,,,true,170703,1707,170703021,true,Grouping Cluster 2569,1707030002,AMLAREM CLUSTER,6805f39ecdeffb7bc5d92977,1957,1 - Department of Education,DISTERBEL KHONGIONG,1- Head Master/Principal,25.252518,92.079362,793161,,,2024-07-30T10:43:05.450Z,
66a8c3bc9597a922e647a7a1,66a35c33847ef156cad455bc,65e6bcde50589fd5451446a1,65e6b420805e43c45e04c5a4,LUMPARING PRES. SSA UP SCHOOL,17060902620,Co-ed,4 - Upper Primary only,6,8,Rural,,0,,,2025-07-10T07:29:27.974Z,9089702194,,,lumparingpresbyterianschool@gmail.com,"UPPER LUMPARING, SHILLONG",,,true,170609,1706,170609026,true,Grouping Cluster 360,1706090002,LABAN & CANTT.,68060670cdeffb7bc5d9297a,1922,14 - SSA,Deboreen Ruby Kharkongor,1- Head Master/Principal,25.62879,91.8727,793004,,,2024-07-30T10:43:08.373Z,
66a8c3bd9597a922e647a7c7,66a35dd6847ef156cad45689,65e6b5ef50589fd545144652,65e6b420805e43c45e04c5a4,LUMSHYLLONG SSA UP SCHOOL,17060204808,Co-ed,4 - Upper Primary only,6,8,Rural,,0,,,2025-07-10T07:29:27.974Z,9402551461,,,,POMLAKRAI LIEWLONG P.O LAITKOR PEAK,,,true,170602,1706,170602048,true,Grouping Cluster 1704,1706020004,RANGBIH BIH,68060670cdeffb7bc5d9297a,2000,14 - SSA,D Q KHARBULI,1- Head Master/Principal,25.51112,91.79223,793010,,,2024-07-30T10:43:09.844Z,
66a8c3bf9597a922e647a7eb,66a35de5847ef156cad456a9,660f8dbdecf58e7e735f49f2,65e6b420805e43c45e04c5a4,ST. AGNES SSA LP SCHOOL,17060300107,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.974Z,8837339303,,,Salpstynring@gmail.com,TYNRING EAST KHASI HILLS DISTRICT MEGHALAYA,,,true,170603,1706,170603001,true,Individual School,1706030001,TYNRING,6805f39ecdeffb7bc5d92977,1962,14 - SSA,REMIDIUS NONGBET,1- Head Master/Principal,25.5946449,91.9869293,793018,,,2024-07-30T10:43:11.181Z,
66a8c3c39597a922e647a85f,66a35e12847ef156cad45718,66a35e10847ef156cad45710,660d0192d83fdbd7e0e8126d,TINY ROSE SSA UPS,17010207309,Co-ed,4 - Upper Primary only,6,8,Rural,,0,,,2025-07-10T07:29:27.747Z,8837256410,,,tinyrs@neiuadventist.org,Tiny Rose School P.O Dadenggre West Garo Hills,,,true,170102,1701,170102073,true,Grouping Cluster 1850,1701020006,AJIGRE CRC,68060670cdeffb7bc5d9297a,2002,14 - SSA,Harclay Momin,1- Head Master/Principal,25.712098,90.183597,794003,,,2024-07-30T10:43:15.545Z,
65e6d9d50e8403051312f3d2,67c6da37ba986c86a92789a4,65e6bb3750589fd54514467f,65e6b420805e43c45e04c5a4,UMWAI GOVT. LP,17060604601,Co-ed,1 - Primary,1,5,Rural,2024-03-05T08:37:41.822Z,0,,,2025-07-10T07:29:27.974Z,9774660156,,,, UMWAI MAWLONG EAST KHASI HILLS DISTRICT ,,,true,170606,1706,170606046,true,Grouping Cluster 785,1706060004,MAWLONG-ICHAMATI,6805f39ecdeffb7bc5d92977,1939,1 - Department of Education,BAIAKMENLANG MAJAW,1- Head Master/Principal,25.227485,91.696929,793108,793108,,,
66a396c53a1d5979c33d6193,66a35ba4847ef156cad4559c,66a35ba2847ef156cad45594,66a35ba2847ef156cad45591,KIANG NANGBAH GOVERNMENT COLLEGE- JOWAI,17070116801,Co-ed,11 - Hi Sec. only/Jr. College,11,12,Rural,,0,,,2025-07-10T07:29:27.975Z,9863207449,,www.kiangnangbahcollege.ac.in,kiangnangbah15@gmail.com,"MYNTHONG, JOWAI, WEST JAINTIA HILLS DISTRICT",,,true,170701,1707,170701168,true,Individual School,1707010027,POHSAWIAR,68060761cdeffb7bc5d92980,1967,1 - Department of Education,N BTHUH,,25.437891,92.190932,793150,,,2024-07-26T12:29:57.313Z,
66a8c3b89597a922e647a731,66a35c2d847ef156cad455ac,66a35c2d847ef156cad455a9,66a35ba2847ef156cad45591,GOVT. L.P SCHOOL UMSALANG,17070300201,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.974Z,8787483911,,,,Umsalang village west jaintia hills,,,true,170703,1707,170703002,true,Individual School,1707030001,MUPYUT CLUSTER,6805f39ecdeffb7bc5d92977,1960,1 - Department of Education,Shri. Ken lamin,1- Head Master/Principal,25.370862,92.171274,793150,,,2024-07-30T10:43:04.063Z,
66a8c3b89597a922e647a743,66a35dac847ef156cad45620,66a35c2d847ef156cad455a9,66a35ba2847ef156cad45591,MARBAILON LPS,17070300903,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.974Z,6009276683,,,,Umladkhur village west jaintia hills district,,,true,170703,1707,170703009,true,Individual School,1707030014,THANGBULI CLUSTER,6805f39ecdeffb7bc5d92977,2005,14 - SSA,PORMAN TARIANG,1- Head Master/Principal,25.30725,92.149132,793161,,,2024-07-30T10:43:04.757Z,
66a8c3b99597a922e647a74f,66a35daf847ef156cad4562a,66a35c2d847ef156cad455a9,66a35ba2847ef156cad45591,AMLAREM GOVT. PS,17070301402,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.974Z,9612357104,,,,Amlarem village west jaintia hills district,,,true,170703,1707,170703014,true,Grouping Cluster 2505,1707030002,AMLAREM CLUSTER,6805f39ecdeffb7bc5d92977,1974,1 - Department of Education,SUNDAY SUMER,1- Head Master/Principal,25.284941,92.10736,793161,,,2024-07-30T10:43:05.228Z,
66a8c3bc9597a922e647a79b,66a35dca847ef156cad45671,65e6bcde50589fd5451446a1,65e6b420805e43c45e04c5a4,SENG KHASI MORNING SSA UP SCHOOL,17060901404,Co-ed,4 - Upper Primary only,6,8,Rural,,0,,,2025-07-10T07:29:27.974Z,9863317964,,,sengkhasimorning@gmail.com,"JAIAW LAITDOM, SHILLONG",,,true,170609,1706,170609014,true,Grouping Cluster 34,1706090003,JAIAW,68060670cdeffb7bc5d9297a,1985,14 - SSA,Snar Singh Malngiang,1- Head Master/Principal,25.63018,91.86886,793002,,,2024-07-30T10:43:08.155Z,
66a8c3bf9597a922e647a7fb,66a35dec847ef156cad456ba,65e6b63850589fd545144658,65e6b420805e43c45e04c5a4,TYRSAD SENG KHASI SSA LP SCHOOL,17060500304,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.974Z,8974216446,,,,"UMKSEH TYRSAD, EAST KHASI HILLS",,,true,170601,1706,170605003,true,Grouping Cluster 2311,1706050001,TYRSAD,6805f39ecdeffb7bc5d92977,1994,14 - SSA,DRANSINGH RANI,1- Head Master/Principal,25.40835,91.732431,793121,,,2024-07-30T10:43:11.818Z,
66a8c3c39597a922e647a865,66a35e12847ef156cad45718,66a35e10847ef156cad45710,660d0192d83fdbd7e0e8126d,DADENGGRE PURI GOVT. HIGHER SECONDARY SCHOOL,17010207312,Co-ed,5 - Up. Pr. Sec. and Higher Sec,6,12,Rural,,0,,,2025-07-10T07:29:27.747Z,8837417092,,,dpghss@gmail.com,"DADENGGRE, P.O. DADENGGRE",,,true,170102,1701,170102073,true,Individual School,1701020003,MAGALPARA CRC,680606a5cdeffb7bc5d9297b,1982,1 - Department of Education,CHENANG CH MARAK,2- Asst. Head Master/Vice Principal,25.714197,90.184931,794003,,,2024-07-30T10:43:15.761Z,
65e6d9d50e8403051312f3a0,65e6ba8350589fd545144676,65e6ba7050589fd545144673,65e6b420805e43c45e04c5a4,MAWSYNRAM GOVT. SEC. SCHOOL,17060503401,Co-ed,7 - Upper Pr. and Secondary,6,10,Rural,2024-03-05T08:37:41.063Z,0,,,2025-07-10T07:29:27.975Z,7005968545,,,,DONGNENG MAWSYNRAM EAST KHASI HILLS DISTRICT 793113,,,true,170605,1706,170605034,true,Grouping Cluster 928,1706050003,MAWSYNRAM,680606f5cdeffb7bc5d9297d,1946,1 - Department of Education,SHRI HOMELAND NENGNONG,,25.29549,91.580448,793113,793113,,,
65e6d9d20e8403051312f324,65e6b5ba50589fd545144644,65e6b4e70346b321cc356a68,65e6b420805e43c45e04c5a4,MAWKNENG GOVT. LPS,17060104403,Co-ed,1 - Primary,1,5,Rural,2024-03-05T08:37:39.009Z,0,,,2025-07-10T07:29:27.751Z,8414028081,,,,MAWKNENG PO SOHIONG EKHD,,,true,170610,1706,170601044,true,Individual School,1706010004,MAWKNENG CRC,6805f39ecdeffb7bc5d92977,1939,1 - Department of Education,JESCOMAR RYNTATHIANG,1- Head Master/Principal,25.501243,91.659958,793115,793115,,,
66a8c3ba9597a922e647a773,66a35dbb847ef156cad45648,66a35c2d847ef156cad455a9,66a35ba2847ef156cad45591,SYNDAI KMAI SHNONG GOVT LPS,17070305801,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.974Z,9856741121,,,Syndaikmaigovlpschool@gmail.com,Syndai kmai shnong village West jaintia hills district,,,true,170703,1707,170703058,true,Individual School,1707030005,SYNDAI CLUSTER,6805f39ecdeffb7bc5d92977,1948,1 - Department of Education,G PARLEYFORT PAMTHIED,1- Head Master/Principal,25.184691,92.139858,793109,,,2024-07-30T10:43:06.574Z,
66a8c3bc9597a922e647a7a9,66a35c37847ef156cad455c6,65e6b4e70346b321cc356a68,65e6b420805e43c45e04c5a4,ST. PAUL SSA RCUP SCHOOL,17060106506,Co-ed,4 - Upper Primary only,6,8,Rural,,0,,,2025-07-10T07:29:27.751Z,8787388304,,,,KHLIEH LYNGKHOI PO SOHIONG,,,true,170610,1706,170601065,true,Grouping Cluster 725,1706010004,MAWKNENG CRC,68060670cdeffb7bc5d9297a,2003,14 - SSA,SERILA SHADAP,1- Head Master/Principal,25.4775,91.62796,793115,,,2024-07-30T10:43:08.681Z,
66a8c3c49597a922e647a877,66a35e1a847ef156cad4572c,66a35e19847ef156cad45729,660d0192d83fdbd7e0e8126d,UPPER BAMONPARA UPS,17010510903,Co-ed,7 - Upper Pr. and Secondary,6,10,Rural,,0,,,2025-07-10T07:29:27.748Z,7085792422,,,upperbamonpararmsa@gmail.com,UPPER BAMONPARA P.O BARENGAPARA,,,true,170105,1701,170105109,true,Grouping Cluster 518,1701050001,MACHANGPANI CRC,680606f5cdeffb7bc5d9297d,2002,14 - SSA,JEBITHA P SANGMA,1- Head Master/Principal,25.232894,90.236296,794103,,,2024-07-30T10:43:16.416Z,
66a397973a1d5979c33d61b9,66a35d98847ef156cad455f4,66a35d91847ef156cad455df,66a35ba2847ef156cad45591,SHANGPUNG GOVT. UPS,17070213103,Co-ed,7 - Upper Pr. and Secondary,6,10,Rural,,0,,,2025-07-10T07:29:27.974Z,9856715455,,,,"SHANGPUNG MOOLIBANG, WEST JAINTIA HILLS DIST",,,true,170702,1707,170702131,true,Individual School,1707020009,SHANGPUNG,680606f5cdeffb7bc5d9297d,1924,1 - Department of Education,FEBRIOUSLY SUCHIANG,1- Head Master/Principal,25.482529,92.354,793150,,,2024-07-26T12:33:27.530Z,
66a8c3b89597a922e647a749,66a35dae847ef156cad45625,66a35c2d847ef156cad455a9,66a35ba2847ef156cad45591,THANGBULI GOVT. PS,17070301002,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.974Z,9366663591,,,,Thangbuli village west jaintia hills district,,,true,170703,1707,170703010,true,Grouping Cluster 2238,1707030014,THANGBULI CLUSTER,6805f39ecdeffb7bc5d92977,1950,1 - Department of Education,GRACEFUL TARIANG,1- Head Master/Principal,25.308271,92.14014,793161,,,2024-07-30T10:43:04.989Z,
66a8c3bc9597a922e647a7af,66a35c39847ef156cad455cc,65e6b63850589fd545144658,65e6b420805e43c45e04c5a4,MAWNGAP GOVT.LP,17060117701,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.751Z,9863084314,,,mawngap1@gmail.com,MAWNGAP DUKAN EAST KHASI HILLS,,,true,170601,1706,170601177,true,Individual School,1706010001,MAWNGAP CRC,6805f39ecdeffb7bc5d92977,1956,1 - Department of Education,M KHYRIEM,4- Incharge from other school,25.484472,91.770067,793121,,,2024-07-30T10:43:08.920Z,
66a8c3c29597a922e647a839,66a35e07847ef156cad456f5,65e6bc9650589fd545144695,65e6b420805e43c45e04c5a4,"LAITKROH PRESBYTERIAN SSA LP SCHOOL,LAITKYNSEW, LAITKROH",17060806004,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.974Z,9485191201,,,laitkrohpresbyterian123@gmail.com,LAITKYNSEW ELAKA LAITKROH,,,true,170608,1706,170608060,true,Grouping Cluster 396,1706080002,LAITKROH,6805f39ecdeffb7bc5d92977,1998,14 - SSA,PLYLIN MYRTHONG,1- Head Master/Principal,25.449403,91.798431,793108,,,2024-07-30T10:43:14.147Z,
66a8c3c49597a922e647a871,66a35e1a847ef156cad4572c,66a35e19847ef156cad45729,660d0192d83fdbd7e0e8126d,UPPER BAMONPARA (DEKRA) SSA LPS,17010510902,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.748Z,7005565988,,,,UPPER BAMONPARA P.O BARENGAPARA,,,true,170105,1701,170105109,true,Individual School,1701050001,MACHANGPANI CRC,6805f39ecdeffb7bc5d92977,1996,14 - SSA,CELLINA M MARAK,1- Head Master/Principal,25.232856,90.236088,794103,,,2024-07-30T10:43:16.199Z,
660faa5f09c7717671d036e9,67c6c440ba986c86a925e8f6,660f8dbdecf58e7e735f49f2,65e6b420805e43c45e04c5a4,PURIANG SSA UP SCHOOL,17060304724,Co-ed,4 - Upper Primary only,6,8,Rural,2024-04-05T07:38:07.070Z,0,,,2025-07-10T07:29:27.974Z,9862347966,,,,PURIANG EAST KHASI HILLS MEGHALAYA,,,true,170603,1706,170603047,true,Grouping Cluster 1621,1706030012,PURIANG,68060670cdeffb7bc5d9297a,2000,14 - SSA,MERCIFUL MYLLIEMNGAP,1- Head Master/Principal,25.541239,92.094275,793021,,,,
66a8c3be9597a922e647a7d9,66a35d9f847ef156cad45602,660f8da7ecf58e7e735f49ef,65e6b420805e43c45e04c5a4,NONGMYNSONG DURBAR. SSA UPS,17060206814,Co-ed,4 - Upper Primary only,6,8,Rural,,0,,,2025-07-10T07:29:27.974Z,9436706213,,,ndlpups.school@gmail.com,NONGMENSONG SHILLONG 793019,,,true,170611,1706,170602068,true,Individual School,1706020011,NONGMENSONG,68060670cdeffb7bc5d9297a,1998,14 - SSA,MELINDA KHARBULI,1- Head Master/Principal,25.585298,91.906883,793019,,,2024-07-30T10:43:10.494Z,
66a8c3c09597a922e647a805,66a35df4847ef156cad456c8,65e6ba7050589fd545144673,65e6b420805e43c45e04c5a4,DANGAR DOMBAH GOVT LP,17060510903,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.974Z,7640934412,,,,"DANGAR, EAST KHASI HILLS",,,true,170605,1706,170605109,true,Individual School,1706050008,DANGAR,6805f39ecdeffb7bc5d92977,1976,1 - Department of Education,SMT VALLARIE WANNIANG,1- Head Master/Principal,25.16541,91.51762,793106,,,2024-07-30T10:43:12.217Z,
66a8c3c29597a922e647a84d,66a35e0e847ef156cad4570c,66a35e0c847ef156cad45704,66a35e0c847ef156cad45701,KOLMESALGRE SSA UPS,17020324701,Co-ed,4 - Upper Primary only,6,8,Rural,,0,,,2025-07-10T07:29:27.749Z,8787731182,,,,"KOLMESALGRE, WILLIAMNAGAR, EGH",,,true,170203,1702,170203247,true,Grouping Cluster 2566,1702030008,WILLIAMNAGAR CRC,68060670cdeffb7bc5d9297a,2009,14 - SSA,ZACKARIA D ARENGH,1- Head Master/Principal,25.5040845,90.6006424,794111,,,2024-07-30T10:43:14.891Z,
660faa5e09c7717671d036dd,66a8e43875242cea9417c770,660f8dbdecf58e7e735f49f2,65e6b420805e43c45e04c5a4,MOUNT VIEW SSA UP SCHOOL,17060302317,Co-ed,4 - Upper Primary only,6,8,Rural,2024-04-05T07:38:06.343Z,0,,,2025-07-10T07:29:27.974Z,9612113975,,,,WAHINGSYIEM SMIT E.K.H.D,,,true,170603,1706,170603023,true,Grouping Cluster 2112,1706030005,SMIT,68060670cdeffb7bc5d9297a,1982,14 - SSA,BARI JUBAN GIRI,1- Head Master/Principal,25.53974,92.10477,793015,,,,
66a8c3b69597a922e647a713,66a35d9b847ef156cad455f9,66a35d91847ef156cad455df,66a35ba2847ef156cad45591,EVERSHINE ENGLISH LP SCHOOL,17070213608,Co-ed,1 - Primary,1,5,Rural,,0,,,2025-07-10T07:29:27.974Z,8787573495,,,evershineenglishsecondaryschool@gmail.com,SAHSNIANG B.P.O SAHSNIANG WEST JAINTIA HILLS DIST MEGHALAYA,,,true,170702,1707,170702136,true,Grouping Cluster 1963,1707020006,SAHSNIANG,6805f39ecdeffb7bc5d92977,2009,14 - SSA,PINGLIUS TING,1- Head Master/Principal,25.549761,92.500134,793150,,,2024-07-30T10:43:02.903Z,
65e6d9d30e8403051312f331,66a8e42975242cea9417c711,65e6b4e70346b321cc356a68,65e6b420805e43c45e04c5a4,MAWMARAM GOVT. LPS,17060108401,Co-ed,1 - Primary,1,5,Rural,2024-03-05T08:37:39.286Z,0,,,2025-07-10T07:29:27.751Z,9485449415,,,,"MAWMARAM, EAST KHASI HILLS",,,true,170610,1706,170601084,true,Individual School,1706010005,SOHIONG CRC,6805f39ecdeffb7bc5d92977,1965,1 - Department of Education,A THABAH,1- Head Master/Principal,25.522266,91.729713,793115,793115,,,
